"249190150","STR”ØA","2024","01",101.5,"",10,"",15.6,"","01","",0,""
"249190150","STR”ØA","2024","02",72.4,"",1,"",26.3,"","04","",0,""
"249190150","STR”ØA","2024","03",55.1,"",5,"",19.8,"","16","",0,""
"249190150","STR”ØA","2024","04",100.1,"",3,"",23.5,"","02","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2024","01",100.3,"",14,"",11.9,"","27","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2024","02",88.4,"",1,"",19.1,"","04","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2024","03",53.0,"",3,"",15.7,"","12","",0,""
"249190180","KOCIERZ MOSZCZANICKI","2024","04",81.2,"",2,"",21.5,"","01","",0,""
"249190220","åLEMIE—","2024","01",103.8,"",7,"",15.0,"","03","",0,""
"249190220","åLEMIE—","2024","02",89.4,"",1,"",16.2,"","04","",0,""
"249190220","åLEMIE—","2024","03",45.0,"",0,"",9.0,"","16","",0,""
"249190220","åLEMIE—","2024","04",72.8,"",0,"",16.0,"","01","",0,""
"249190230","LUBIE—","2024","01",106.3,"",12,"",15.4,"","04","",0,""
"249190230","LUBIE—","2024","02",67.7,"",3,"",33.5,"","04","",0,""
"249190230","LUBIE—","2024","03",39.6,"",5,"",11.9,"","16","",0,""
"249190230","LUBIE—","2024","04",82.6,"",5,"",19.3,"","24","",0,""
"249190270","OSIELEC","2024","01",96.7,"",12,"",17.4,"","01","",0,""
"249190270","OSIELEC","2024","02",61.4,"",2,"",23.0,"","04","",0,""
"249190270","OSIELEC","2024","03",47.0,"",4,"",12.5,"","16","",0,""
"249190270","OSIELEC","2024","04",87.9,"",4,"",15.8,"","02","",0,""
"249190290","LIPOWA","2024","01",177.5,"",14,"",20.1,"","03","",0,""
"249190290","LIPOWA","2024","02",135.5,"",1,"",33.6,"","04","",0,""
"249190290","LIPOWA","2024","03",61.3,"",5,"",13.3,"","23","",0,""
"249190290","LIPOWA","2024","04",74.2,"",3,"",19.4,"","01","02",0,""
"249190310","PEWEL MA£A","2024","01",96.0,"",13,"",17.2,"","01","",0,""
"249190310","PEWEL MA£A","2024","02",70.4,"",1,"",15.2,"","20","",0,""
"249190310","PEWEL MA£A","2024","03",55.6,"",5,"",11.6,"","16","",0,""
"249190310","PEWEL MA£A","2024","04",83.4,"",2,"",18.7,"","01","",0,""
"249190350","ZAWOJA","2024","01",156.0,"",18,"",19.2,"","24","",0,""
"249190350","ZAWOJA","2024","02",111.3,"",3,"",38.2,"","04","",0,""
"249190350","ZAWOJA","2024","03",64.3,"",7,"",18.5,"","16","",0,""
"249190350","ZAWOJA","2024","04",91.0,"",6,"",20.1,"","02","",0,""
"249190380","KAMESZNICA","2024","01",160.5,"",13,"",18.4,"","06","",0,""
"249190380","KAMESZNICA","2024","02",102.1,"",1,"",27.4,"","04","",0,""
"249190380","KAMESZNICA","2024","03",45.8,"",5,"",14.0,"","16","",0,""
"249190380","KAMESZNICA","2024","04",65.0,"",4,"",14.7,"","01","",0,""
"249190420","ØABNICA","2024","01",136.1,"",13,"",19.0,"","27","",0,""
"249190420","ØABNICA","2024","02",91.9,"",2,"",24.2,"","04","",0,""
"249190420","ØABNICA","2024","03",64.1,"",3,"",19.4,"","16","",0,""
"249190420","ØABNICA","2024","04",89.9,"",3,"",18.8,"","01","",0,""
"249190440","KORBIEL”W","2024","01",138.5,"",12,"",16.4,"","06","",0,""
"249190440","KORBIEL”W","2024","02",81.5,"",1,"",21.9,"","04","",0,""
"249190440","KORBIEL”W","2024","03",58.0,"",6,"",15.1,"","16","",0,""
"249190440","KORBIEL”W","2024","04",95.0,"",5,"",21.2,"","01","",0,""
"249190470","RABA WYØNA","2024","01",80.2,"",15,"",14.3,"","06","",0,""
"249190470","RABA WYØNA","2024","02",43.3,"",1,"",10.8,"","04","",0,""
"249190470","RABA WYØNA","2024","03",31.7,"",2,"",6.8,"","16","",0,""
"249190470","RABA WYØNA","2024","04",68.4,"",5,"",18.1,"","24","",0,""
"249190480","LALIKI","2024","01",125.5,"",18,"",14.6,"","01","",0,""
"249190480","LALIKI","2024","02",82.2,"",1,"",23.8,"","04","",0,""
"249190480","LALIKI","2024","03",42.7,"",6,"",15.0,"","16","",0,""
"249190480","LALIKI","2024","04",72.6,"",6,"",17.1,"","02","",0,""
"249190510","HARKABUZ","2024","01",86.3,"",16,"",14.9,"","06","",0,""
"249190510","HARKABUZ","2024","02",51.4,"",3,"",12.1,"","07","",0,""
"249190510","HARKABUZ","2024","03",38.4,"",5,"",5.3,"","06","",0,""
"249190510","HARKABUZ","2024","04",77.6,"",7,"",19.1,"","24","",0,""
"249190540","RAJCZA","2024","01",112.4,"",13,"",15.8,"","06","",0,""
"249190540","RAJCZA","2024","02",81.8,"",1,"",20.4,"","04","",0,""
"249190540","RAJCZA","2024","03",46.6,"",6,"",21.3,"","16","",0,""
"249190540","RAJCZA","2024","04",87.4,"",5,"",22.7,"","01","",0,""
"249190580","RYCERKA G”RNA","2024","01",140.4,"",19,"",17.3,"","06","",0,""
"249190580","RYCERKA G”RNA","2024","02",107.8,"",5,"",20.4,"","04","",0,""
"249190580","RYCERKA G”RNA","2024","03",61.8,"",7,"",15.8,"","28","",0,""
"249190580","RYCERKA G”RNA","2024","04",94.9,"",8,"",19.6,"","01","",0,""
"249190610","RATU£”W","2024","01",71.7,"",16,"",14.8,"","01","",0,""
"249190610","RATU£”W","2024","02",44.1,"",3,"",14.4,"","04","",0,""
"249190610","RATU£”W","2024","03",54.9,"",7,"",11.2,"","28","",0,""
"249190610","RATU£”W","2024","04",85.2,"",7,"",20.7,"","24","",0,""
"249190630","WIT”W","2024","01",75.1,"",16,"",13.7,"","01","",0,""
"249190630","WIT”W","2024","02",55.9,"",5,"",22.0,"","04","",0,""
"249190630","WIT”W","2024","03",81.7,"",7,"",21.1,"","12","",0,""
"249190630","WIT”W","2024","04",91.5,"",8,"",16.5,"","01","",0,""
"249190650","GUBA£”WKA","2024","01",95.6,"",16,"",13.1,"","01","",0,""
"249190650","GUBA£”WKA","2024","02",63.2,"",6,"",21.7,"","04","",0,""
"249190650","GUBA£”WKA","2024","03",86.5,"",10,"",17.9,"","16","",0,""
"249190650","GUBA£”WKA","2024","04",99.0,"",9,"",18.5,"","24","",0,""
